,calderon_lared_flow,chapala_flow,pozos_flow,toluquilla_flow,scenario,policy,model,drought_condition,probability
49,1.220226042901808,0.4845912653264186,3.4804092596655227,0.5575826798084598,301217,None,AMGmodel,HIGH,1.0
50,4.336376667497049,3.502127081220757,1.7590414864256367,1.158616180522063,312878,None,AMGmodel,LOW,0.98
51,2.3385788233226417,7.727751147687667,4.42990328424007,0.1809325894239818,305589,None,AMGmodel,NO,0.03
52,2.742092359780868,1.2234156795612887,4.403840984954514,1.224759625334619,382626,None,AMGmodel,MID,0.98
53,2.010802999546472,10.843324987099887,2.4484266366320253,1.4215771971639943,321985,None,AMGmodel,NO,0.0
54,3.743341391361784,10.61035581602723,2.413602412634379,1.2935549214251076,390259,None,AMGmodel,NO,0.0
55,1.9045916500264943,3.487821858133576,4.579947596133494,0.8407105364288276,337085,None,AMGmodel,LOW,0.97
56,3.826119416112348,1.9857052611120127,3.345251628234372,0.3074125552621196,342548,None,AMGmodel,HIGH,0.52
57,1.9031848101920228,4.636799135030084,4.579764361715968,0.5245229421362424,332735,None,AMGmodel,LOW,0.86
58,1.5859951026009926,0.5587709274702642,1.1945410906252332,1.265017071130895,342359,None,AMGmodel,HIGH,1.0
59,4.3880625503464055,8.25694859788541,4.529691481304216,0.1884486921817875,368379,None,AMGmodel,NO,0.0
60,2.533113100776555,0.6507908236075515,0.3679787921376393,0.3632562808110552,392365,None,AMGmodel,HIGH,1.0
61,4.130954686442872,5.695326814597272,3.2989079106174417,0.4602836126578772,337450,None,AMGmodel,NO,0.39
62,3.355457940848667,7.471798854746653,3.0815425781177663,1.4449291528154202,358546,None,AMGmodel,NO,0.01
63,0.4591137530708492,9.512878610591011,3.600280861682215,0.8894270669667589,317278,None,AMGmodel,NO,0.01
64,3.509635755662814,9.865124431134234,2.5079459610568704,0.168254422483577,395986,None,AMGmodel,NO,0.0
65,3.2487992745649072,11.125904306080132,2.319977253193973,1.164316962903006,372206,None,AMGmodel,NO,0.0
66,2.204569722835827,3.315155999628891,1.3077321370473054,0.1018917405029333,303377,None,AMGmodel,MID,0.99
67,3.856965836567428,1.1167819477628582,4.355053732256412,0.2217227572977298,349274,None,AMGmodel,HIGH,1.0
68,1.387864152276095,3.360902490540975,4.314787247352726,0.4390400876746154,374323,None,AMGmodel,MID,0.88
69,4.296377211699389,4.337904902808767,0.4704276028335514,0.2366697801207278,363319,None,AMGmodel,MID,0.86
70,0.0530609696347475,9.104716651973272,0.7554716430886766,0.2852309006354872,355843,None,AMGmodel,LOW,0.54
71,2.3977432283135904,0.8029299176620924,2.688374263587965,0.9948597870620864,320600,None,AMGmodel,HIGH,1.0
72,2.8901748370654867,1.3343691037226642,0.7456221279255862,0.1797253589001912,349315,None,AMGmodel,HIGH,1.0
73,1.732526414434648,1.761815958731617,3.832549013107725,0.8609230877499047,385409,None,AMGmodel,MID,0.99
74,4.251110950139402,1.3102130144109516,1.5342257082532904,1.1432187481275426,397630,None,AMGmodel,MID,1.0
75,2.5477537243971016,8.859831551494942,1.1765168635253769,0.8584969609650388,345167,None,AMGmodel,NO,0.05
76,0.8670173737561538,9.167974980515108,4.269877040525279,1.4404733784339427,370920,None,AMGmodel,NO,0.0
77,0.5912541173527485,8.10377501472197,4.301364709328806,1.2858975884014456,342428,None,AMGmodel,NO,0.01
78,2.746362688551586,7.689723996329437,2.099001480877952,0.6575891040815133,340272,None,AMGmodel,NO,0.15
79,0.2220115076649848,9.157444390096131,3.1744693195639893,0.1883940586283711,338210,None,AMGmodel,NO,0.06
80,1.0151438020361394,9.179283657038935,1.327611463738121,0.1560523543772005,360520,None,AMGmodel,NO,0.22
81,0.401274702981677,4.264776138693083,0.7518926546928236,0.313607319864447,355020,None,AMGmodel,MID,0.96
82,1.1881348308061663,0.5805438779910985,0.54514974473223,1.4486782673753815,339189,None,AMGmodel,HIGH,1.0
83,0.0279552358476569,1.0023510988704565,0.32767810552952,0.6496841239189735,397115,None,AMGmodel,HIGH,1.0
84,0.2550324017506636,1.754441463025344,4.269581020368359,0.7044095612558897,395649,None,AMGmodel,MID,1.0
85,1.3576539845443434,0.2964168275203807,2.1653655850967413,0.6001801861870532,327690,None,AMGmodel,HIGH,1.0
