policy,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment_name,scenario,seed,duration
2289,-0.289621774,-0.746967016,-0.815173949,-0.828231128,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.587343527,0.69226756,0.934834507,0.02606724,1.123887166,3.3644,0.200258738,0.914284505,0.990804174,0.033321523,0.93546175,0.799741262,0.085715495,0.009195826,0.966678477,0.06453825,32.09168215,134.3082979,154.742197,4.923292863,137.0311718,0.614826138,92.61932834,0.033321523,0.349453882,0.344834827,0.669998467,4,2,2,Mixed,chapala_incident,1,1388
2290,-0.676166503,-0.583092762,-0.585642276,-0.344314627,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.336089453,0.585749295,0.892157184,0.591867039,0.958537028,3.3644,0.114591967,0.773604795,0.945571709,0.756578416,0.797833406,0.885408033,0.226395205,0.054428291,0.243421584,0.202166594,18.36348818,113.6424633,147.6778636,111.7853194,116.8706754,0.677636059,101.667962,0.114591967,0.207510096,0.201077195,0.547304042,4,1,1,Mixed,chapala_incident,1,1388
2291,-0.892132587,-0.589761451,-0.391744553,-0.578747697,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.195711499,0.590083943,0.761789016,0.579863498,1.236952043,3.3644,0.066729156,0.779329607,0.807398242,0.741234396,1.029570725,0.933270844,0.220670393,0.192601758,0.258765604,0.029570725,10.69342032,114.4834375,126.0981545,109.5182229,150.8167306,0.684852425,102.3219932,0.066729156,0.232072533,0.232674592,0.613096572,4,1,1,Mixed,chapala_incident,1,1388
2292,-0.452896051,-0.411165165,-0.554848704,-0.016755098,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.481215247,0.473996357,0.983894301,0.659654939,0.765639156,3.3644,0.164073585,0.626011602,1.042801237,0.843231091,0.637275846,0.835926415,0.373988398,0.042801237,0.156768909,0.362724154,26.29297174,91.96103871,162.8630144,124.5883504,93.35139137,0.662678672,99.81135332,0.164073585,0.245076246,0.238387004,0.358916254,4,3,1,Mixed,chapala_incident,1,1388
2293,0.007009879,-0.067089556,-0.065659582,-0.068980767,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.780154101,0.250347212,0.889570517,0.3267694,1.11755877,3.3644,0.265998805,0.330635999,0.942830175,0.417706442,0.930194342,0.734001195,0.669364001,0.057169825,0.582293558,0.069805658,42.62659978,48.57039358,147.2496952,61.71660075,136.2595752,0.577473153,87.2845729,0.265998805,0.272153818,0.27058866,0.052184946,4,3,2,Mixed,chapala_incident,1,1388
2294,-0.693575197,-0.139627453,-0.051423703,-0.20279763,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.324773802,0.297496845,0.833167562,0.695168738,1.213793052,3.3644,0.110733819,0.392906978,0.883050308,0.888628067,1.010294456,0.889266181,0.607093022,0.116949692,0.111371933,0.010294456,17.7452158,57.71799391,137.913372,131.2958051,147.9930453,0.657122726,98.53308642,0.110733819,0.276610466,0.279380673,0.271855996,4,2,1,Mixed,chapala_incident,1,1388
2295,-0.448187284,-0.808972446,-0.556563329,-0.060141787,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.484275945,0.73257109,0.726434074,0.628392894,0.792725997,3.3644,0.165117151,0.967513768,0.769926557,0.803269094,0.659821441,0.834882849,0.032486232,0.230073443,0.196730906,0.340178559,26.46020429,142.1276711,120.2458872,118.6839199,96.65398413,0.673129602,100.8343333,0.165117151,0.202253997,0.207774655,0.468466212,4,2,1,Mixed,chapala_incident,1,1388
2296,0.364702833,-0.271428098,-0.106928196,-0.091603264,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.012654522,0.383167264,0.783575064,0.079564357,1.105438794,3.3644,0.345271392,0.506052734,0.830488646,0.101706416,0.920106342,0.654728608,0.493947266,0.169511354,0.898293584,0.079893658,55.33011868,74.33909361,129.7043766,15.02723831,134.7818339,0.540725106,81.83653221,0.101706416,0.306839443,0.313951334,0.208665598,5,3,1,Mixed,chapala_incident,1,1388
2297,-0.822514602,-0.777804174,-0.64317967,-0.224381851,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.240963188,0.712311713,0.802994072,0.764949608,0.843181418,3.3644,0.082158025,0.940757013,0.851070294,0.977828337,0.701817753,0.917841975,0.059242987,0.148929706,0.022171663,0.298182247,13.16591348,138.1971065,132.9187851,144.4752462,102.8058165,0.710726284,106.3125736,0.082158025,0.224251898,0.228530159,0.616970074,4,1,1,Mixed,chapala_incident,1,1388
2298,0.033612666,-0.710012897,-0.386597874,-0.105521777,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.797445913,0.668247383,0.680280235,0.285725932,0.932700537,3.3644,0.271894565,0.882560822,0.721009432,0.365240939,0.776328535,0.728105435,0.117439178,0.278990568,0.634759061,0.223671465,43.57140174,129.6480923,112.6060896,53.96476314,113.720533,0.603406859,90.70217593,0.271894565,0.204545612,0.21642712,0.308936303,5,2,1,Mixed,chapala_incident,1,1388
2299,-0.107408817,-0.787872991,-0.383671101,-0.148860218,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.705781949,0.718856444,0.627768772,0.349219909,0.962772926,3.3644,0.240641118,0.949400702,0.665354044,0.44640473,0.801359135,0.759358882,0.050599298,0.334645956,0.55359527,0.198640865,38.56300264,139.4668636,103.9139208,65.95680535,117.3871419,0.620631946,93.05754686,0.240641118,0.217704478,0.228473392,0.356953282,5,2,1,Mixed,chapala_incident,1,1388
2300,-0.241151893,-0.696767905,-0.782763553,-0.024305167,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.618848949,0.659638138,0.946397171,0.517113692,0.622402049,3.3644,0.211000725,0.871190509,1.003059109,0.661021872,0.518053171,0.788999275,0.128809491,0.003059109,0.338978128,0.481946829,33.81309724,127.9777945,156.656153,97.66673151,75.88705051,0.652865077,98.40016534,0.211000725,0.242094598,0.237384927,0.43624713,4,3,1,Mixed,chapala_incident,1,1388
2301,-0.039072816,-0.676106959,-0.448560067,-0.036872481,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.75020035,0.646208523,0.74259452,0.377593538,0.847803069,3.3644,0.255785871,0.853453886,0.787054548,0.482674489,0.70566456,0.744214129,0.146546114,0.212945452,0.517325511,0.29433544,40.98996597,125.3722864,122.9209092,71.31570336,103.3693164,0.616926671,92.79363626,0.255785871,0.189987034,0.194475766,0.300153081,5,2,1,Mixed,chapala_incident,1,1388
2302,-0.51979518,-0.449951462,-0.200829194,-0.002294488,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.437730813,0.49920745,0.728570526,0.71253877,0.986352441,3.3644,0.149247274,0.659308138,0.772190921,0.910832025,0.820985424,0.850752726,0.340691862,0.227809079,0.089167975,0.179014576,23.91703915,96.85229634,120.5995318,134.5764651,120.2621,0.662512756,99.24148649,0.149247274,0.197551323,0.20344928,0.293217581,5,2,1,Mixed,chapala_incident,1,1388
2303,-0.039837952,-0.492351224,-0.390967872,-0.158573003,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.749703011,0.526767295,0.824600821,0.298985537,0.964343335,3.3644,0.2556163,0.695706694,0.873970666,0.382190575,0.802666256,0.7443837,0.304293306,0.126029334,0.617809425,0.197333744,40.96279204,102.1992404,136.4953282,56.46909104,117.5786157,0.602030098,90.74101347,0.2556163,0.222324691,0.220212832,0.270432513,5,2,1,Mixed,chapala_incident,1,1388
2304,0.08609887,-0.43477856,-0.565200443,-0.002558409,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.831561946,0.489345064,0.975274224,0.318536088,0.749682678,3.3644,0.283526656,0.646282789,1.033665066,0.407181872,0.623994553,0.716473344,0.353717211,0.033665066,0.592818128,0.376005447,45.43545716,94.93887391,161.4361419,60.16158358,91.40588037,0.598930187,90.67558739,0.283526656,0.235369777,0.232331283,0.272159071,4,4,1,Mixed,chapala_incident,1,1388
2305,-0.578388035,-0.703115372,-0.547151664,-0.501024191,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.399645457,0.663763992,0.78912359,0.426449818,1.085417142,3.3644,0.136261815,0.876639564,0.83636937,0.545127042,0.903441423,0.863738185,0.123360436,0.16363063,0.454872958,0.096558577,21.83610512,128.7782601,130.6228184,80.54313888,132.3406721,0.659567843,98.82419892,0.136261815,0.219451362,0.226314458,0.582419815,5,2,1,Mixed,chapala_incident,1,1388
2306,-0.647482991,-0.610796304,-0.52706379,-0.541288246,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.354733736,0.603756598,0.836073866,0.445189905,1.124645896,3.3644,0.120948861,0.797387215,0.886130615,0.569082329,0.936093276,0.879051139,0.202612785,0.113869385,0.430917671,0.063906724,19.38218738,117.1360983,138.3944494,84.08255969,137.1236808,0.661928459,99.22379511,0.120948861,0.234674068,0.235353182,0.581657833,5,2,1,Mixed,chapala_incident,1,1388
2307,-0.251120704,-0.230386968,-0.224743723,-0.00108472,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.612369222,0.356490529,0.886831891,0.53868671,0.970021648,3.3644,0.208791418,0.470820512,0.939927584,0.68859847,0.807392571,0.791208582,0.529179488,0.060072416,0.31140153,0.192607429,33.45905342,69.16348381,146.7963732,101.7412052,118.2709502,0.623106111,93.88621318,0.208791418,0.234992633,0.230951918,0.176834029,4,2,1,Mixed,chapala_incident,1,1388
2308,-0.547279013,-0.242139666,-0.040908789,-0.033822806,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.419866322,0.364129783,0.75969993,0.709909854,1.110794111,3.3644,0.143156255,0.480909748,0.805184079,0.907471505,0.924563813,0.856843745,0.519090252,0.194815921,0.092528495,0.075436187,22.94094671,70.64559161,125.7523501,134.0799445,135.4347868,0.65225708,97.77072394,0.143156255,0.235998689,0.243999114,0.216037568,5,2,1,Mixed,chapala_incident,1,1388
2309,-0.956078426,-0.886871912,-0.212588639,-0.372965599,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.154146703,0.783205743,0.452215872,0.755186658,1.219645024,3.3644,0.052557358,1.034387448,0.479290581,0.965348444,1.015165315,0.947442642,0.034387448,0.520709419,0.034651556,0.015165315,8.422374246,151.9514076,74.85482951,142.6313279,148.7065533,0.709349829,105.3132985,0.052557358,0.274160848,0.281895878,0.607126144,2,2,1,Mixed,chapala_incident,1,1388
2310,0.449502064,-0.829502272,0.058145125,-2.39E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.067774022,0.745915477,0.313529192,0.083971442,1.153209867,3.3644,0.364064757,0.98513783,0.332300563,0.107339954,0.959868351,0.635935243,0.01486217,0.667699437,0.892660046,0.040131649,58.34177607,144.7166439,51.89816561,15.85960003,140.6063742,0.549742291,82.28451195,0.107339954,0.336804376,0.346804469,0.33429334,4,3,1,Mixed,chapala_incident,1,1388
2311,-0.108529408,-0.777674329,-0.436156193,-0.004168192,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.705053565,0.712227314,0.668513212,0.44399811,0.834607799,3.3644,0.24039277,0.940645545,0.708537903,0.567558869,0.694681545,0.75960723,0.059354455,0.291462097,0.432441131,0.305318455,38.5232047,138.1807319,110.6583063,83.85746674,101.7604686,0.630363326,94.59603565,0.24039277,0.191226529,0.195631252,0.33163203,5,2,1,Mixed,chapala_incident,1,1388
2312,-0.836914802,-0.770775753,-0.636973302,-0.682516862,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.231603058,0.707743239,0.803528407,0.476521981,1.145003314,3.3644,0.078966625,0.934723385,0.85163662,0.609133846,0.953037669,0.921033375,0.065276615,0.14836338,0.390866154,0.046962331,12.65448821,137.3107672,133.007233,90.00021681,139.6057813,0.685499629,102.5156973,0.078966625,0.235057182,0.242011116,0.73179518,5,2,1,Mixed,chapala_incident,1,1388
2313,-0.701684665,-0.831254914,-0.79403793,-0.684922162,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.319502648,0.747054694,0.866308961,0.387058947,1.044474751,3.3644,0.108936584,0.986642406,0.918175921,0.494774038,0.869363232,0.891063416,0.013357594,0.081824079,0.505225962,0.130636768,17.45720683,144.9376659,143.3992337,73.1034254,127.3487262,0.675578436,101.2492516,0.108936584,0.256994869,0.258008653,0.752974918,3,2,1,Mixed,chapala_incident,1,1388
2314,-0.991930221,-0.872082783,-0.8626951,-0.510118673,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.130843037,0.773592809,0.884398006,0.689340826,0.886225323,3.3644,0.044611816,1.021691552,0.937347979,0.881178298,0.737645128,0.955388184,0.021691552,0.062652021,0.118821702,0.262354872,7.149092394,150.0863818,146.3934947,130.1950932,108.0539917,0.724494955,108.3756108,0.044611816,0.239326232,0.237833245,0.809206694,3,1,1,Mixed,chapala_incident,1,1388
2315,0.098597723,-0.810946796,-0.201927967,-0.000215352,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.8396862,0.733854418,0.494637761,0.311934821,0.984286801,3.3644,0.286296676,0.969208672,0.524252319,0.398743531,0.819266098,0.713703324,0.030791328,0.475747681,0.601256469,0.180733902,45.87935579,142.3766523,81.87688116,58.91480902,120.0102446,0.599553459,89.81158857,0.286296676,0.226331619,0.238356935,0.27792196,4,3,1,Mixed,chapala_incident,1,1388
2316,-0.103150954,-0.535700846,-0.317209772,-0.002413244,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.70854956,0.55494455,0.748480802,0.441642832,0.910782256,3.3644,0.241584753,0.732920669,0.793293249,0.564548137,0.758084966,0.758415247,0.267079331,0.206706751,0.435451863,0.241915034,38.71422128,107.6659694,123.8952594,83.41262769,111.0481226,0.618086355,92.94724007,0.241584753,0.170417171,0.167867006,0.239618704,5,2,1,Mixed,chapala_incident,1,1388
2317,-0.484153592,-0.348069893,0.119734636,-0.002702708,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.460897845,0.43298443,0.586427056,0.689106395,1.194984273,3.3644,0.15714623,0.571846752,0.62153715,0.880878627,0.994639065,0.84285377,0.428153248,0.37846285,0.119121373,0.005360935,25.18285549,84.00422784,97.07066911,130.1508165,145.6997643,0.645209565,96.42166665,0.15714623,0.238270436,0.245999769,0.238665207,4,3,1,Mixed,chapala_incident,1,1388
2318,-0.143877757,-0.819547242,-0.691917421,-0.65966166,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.682077138,0.739444707,0.807540616,0.040903783,1.094433755,3.3644,0.232558802,0.976591822,0.855889046,0.052286945,0.910946354,0.767441198,0.023408178,0.144110954,0.947713055,0.089053646,37.26780276,143.4612362,133.6713699,7.725455514,133.4400325,0.605654594,91.11317938,0.052286945,0.323004976,0.333787255,0.57875102,4,2,2,Mixed,chapala_incident,1,1388
2319,0.269707705,-0.073371932,-0.122376724,-0.151895587,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.950907688,0.254430756,0.922353115,0.10212118,1.134587261,3.3644,0.324218392,0.336029175,0.977575506,0.130540604,0.94436792,0.675781608,0.663970825,0.022424494,0.869459396,0.05563208,51.95635246,49.36265063,152.676165,19.28752235,138.3357926,0.54254632,82.3236966,0.130540604,0.345708895,0.341238231,0.154337987,4,3,2,Mixed,chapala_incident,1,1388
2320,-0.622433901,-0.680210764,-0.535703992,-0.225248148,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.371015644,0.648875997,0.796570598,0.634334059,0.913603702,3.3644,0.126500287,0.856976845,0.844262239,0.810863633,0.760433381,0.873499713,0.143023155,0.155737761,0.189136367,0.239566619,20.27180958,125.8898086,131.855514,119.8060218,111.3921304,0.679807277,101.8430569,0.126500287,0.186691244,0.181790578,0.515899201,5,1,1,Mixed,chapala_incident,1,1388
2321,0.295894189,-0.113968655,-0.142676253,-0.022306292,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.967928903,0.280818626,0.909159939,0.169333008,1.037159525,3.3644,0.33002189,0.370879892,0.963592439,0.21645689,0.863274441,0.66997811,0.629120108,0.036407561,0.78354311,0.136725559,52.88636935,54.48221726,150.4923122,31.98175108,126.4568093,0.548845111,83.25989184,0.21645689,0.298430906,0.295533091,0.143711347,4,3,1,Mixed,chapala_incident,1,1388
2322,-0.052830897,-0.667096644,-0.278737042,-0.214254655,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.741257597,0.640351818,0.638066259,0.271237878,1.073486448,3.3644,0.252736779,0.845718879,0.676268054,0.346720987,0.89351097,0.747263221,0.154281121,0.323731946,0.653279013,0.10648903,40.50134564,124.2360146,105.6184533,51.22841919,130.8860092,0.602991134,90.4940484,0.252736779,0.224347945,0.236228518,0.303229809,5,2,1,Mixed,chapala_incident,1,1388
2323,-0.684762043,-0.820220449,0.011954803,-0.04850258,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.330502352,0.739882292,0.349586086,0.789731971,1.154697299,3.3644,0.112687007,0.977169744,0.370516226,1.009507414,0.961106407,0.887312993,0.022830256,0.629483774,0.009507414,0.038893593,18.05821625,143.546133,57.86662625,149.1558657,140.7877309,0.68619736,101.8829144,0.112687007,0.273156541,0.279837198,0.391359969,3,2,1,Mixed,chapala_incident,1,1388
2324,-0.040464087,-0.738531157,-0.159325016,-2.35E-05,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.749296023,0.686784252,0.514016008,0.402449705,1.011854012,3.3644,0.255477535,0.907042646,0.544790766,0.514447908,0.842211526,0.744522465,0.092957354,0.455209234,0.485552092,0.157788474,40.94055475,133.2444696,85.0845426,76.01026209,123.3714069,0.612794076,91.7302472,0.255477535,0.20230533,0.212912481,0.234585939,5,3,1,Mixed,chapala_incident,1,1388
2325,-0.765307406,-0.849812871,-0.60559662,-0.448539405,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.278147866,0.759117366,0.731759436,0.582062521,1.01331281,3.3644,0.094836392,1.002573694,0.775570755,0.744045387,0.843425749,0.905163608,0.002573694,0.224429245,0.255954613,0.156574251,15.19763563,147.2779706,121.1273889,109.9335501,123.5492725,0.692090395,103.4171635,0.094836392,0.214878369,0.221341603,0.667314075,4,1,1,Mixed,chapala_incident,1,1388
2326,0.452570145,-0.712501366,-0.829265672,-0.08610301,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.069768274,0.669864888,0.966396799,0.02602577,0.632344269,3.3644,0.364744711,0.884697077,1.024256139,0.033268512,0.526328527,0.635255289,0.115302923,0.024256139,0.966731488,0.473671473,58.45073942,129.9619079,159.9666709,4.915460358,77.09926655,0.566658993,86.07880902,0.033268512,0.354664377,0.353218094,0.520110048,4,3,1,Mixed,chapala_incident,1,1388
2327,-0.028236175,0.028034044,0.034973715,-0.024876216,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.757244167,0.188516871,0.885989214,0.378347293,1.154302455,3.3644,0.258187508,0.248976067,0.939034455,0.483638008,0.960777761,0.741812492,0.751023933,0.060965545,0.516361992,0.039222239,41.37483091,36.57455807,146.6568858,71.45806438,140.7395892,0.57812276,87.36078567,0.248976067,0.292606722,0.291211553,0.029030038,4,3,2,Mixed,chapala_incident,1,1388
2328,-0.694479779,-0.86446933,-0.765881885,-0.770842717,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.324185823,0.768644064,0.826418161,0.326527411,1.11862454,3.3644,0.110533344,1.015155697,0.875896811,0.417397109,0.931081431,0.889466656,0.015155697,0.124103189,0.582602891,0.068918569,17.71308941,149.1262654,136.7961505,61.67089644,136.3895204,0.670012879,100.3391844,0.110533344,0.269447361,0.277359329,0.773918428,4,2,1,Mixed,chapala_incident,1,1388
2329,-0.107093766,-0.544498059,-0.188044964,-0.121297717,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.705986732,0.560662738,0.658805488,0.366930752,1.072014289,3.3644,0.24071094,0.740472735,0.698248966,0.469044344,0.892285626,0.75928906,0.259527265,0.301751034,0.530955656,0.107714374,38.57419171,108.7753672,109.0513967,69.30183401,130.7065146,0.608152522,91.28186084,0.24071094,0.196327469,0.207129324,0.240233627,5,2,1,Mixed,chapala_incident,1,1388
2330,0.346725549,-0.086902052,-0.064484157,-0.142121832,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.000969287,0.263225334,0.875928368,0.058412522,1.165864489,3.3644,0.341287232,0.34764426,0.928371254,0.074668212,0.970401361,0.658712768,0.65235574,0.071628746,0.925331788,0.029598639,54.69165274,51.06890536,144.9915243,11.03231301,142.1493028,0.532474464,80.78673965,0.074668212,0.355502719,0.35735803,0.160058397,3,3,1,Mixed,chapala_incident,1,1388
